audspec_lengthL1norm_sma_meanSegLen,audspec_lengthL1norm_sma_stddev,audspec_lengthL1norm_sma_skewness,audspec_lengthL1norm_sma_kurtosis,audspec_lengthL1norm_sma_maxSegLen,audspecRasta_lengthL1norm_sma_meanSegLen,audspecRasta_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_skewness,audspecRasta_lengthL1norm_sma_kurtosis,audspecRasta_lengthL1norm_sma_maxSegLen,pcm_RMSenergy_sma_meanSegLen,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_skewness,pcm_RMSenergy_sma_kurtosis,pcm_RMSenergy_sma_maxSegLen,pcm_zcr_sma_meanSegLen,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,pcm_zcr_sma_kurtosis,pcm_zcr_sma_maxSegLen,audspec_lengthL1norm_sma_de_meanSegLen,audspec_lengthL1norm_sma_de_stddev,audspec_lengthL1norm_sma_de_skewness,audspec_lengthL1norm_sma_de_kurtosis,audspec_lengthL1norm_sma_de_maxSegLen,audspecRasta_lengthL1norm_sma_de_meanSegLen,audspecRasta_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_skewness,audspecRasta_lengthL1norm_sma_de_kurtosis,audspecRasta_lengthL1norm_sma_de_maxSegLen,audSpec_Rfilt_sma[0]_meanSegLen,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_meanSegLen,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_meanSegLen,pcm_RMSenergy_sma_risetime,pcm_zcr_sma_risetime,audspec_lengthL1norm_sma_risetime,audspecRasta_lengthL1norm_sma_risetime,emotion_4,musicId,fileName,title,artist,album,duration,chorus_start_time,chorus_end_time,Arousal(mean),Valence(mean)
0.9632142,1.294337,0.8447144,2.842801,3.68,2.526364,0.399072,5.429707,49.86861,8.51,0.9039394,0.06912164,0.1544751,2.0075540000000003,3.83,10.48,0.01865634,6.469732,112.1902,10.48,1.586429,0.09808135,2.079565,16.84277,3.7,0.8351428,0.06498092,5.289433,68.72959,2.93,7.3175,0.0582317,9.753333,0.1296009,0.46,0.4692924,0.4529372,0.4058744999999999,0.3728305,Calm/Peaceful,979,979.mp3,My Old Man,Zac Brown Band,My Old Man,30.11,03:10,03:38,0.3625,0.5125
0.6828698567403724,1.6793870924001577,0.43278979849042454,2.9843957153344545,1.736546583357804,0.11624693289639026,2.3623607265782858,14.74214088435249,282.02907464164986,0.11624693289639026,0.62694896501411,0.12985286980258978,0.8078303836540262,4.090701531825678,1.7648583537122524,3.436560641557624,0.06309878686764284,1.8670415341896858,14.336594108505405,17.952079710129937,1.0073326943359309,0.3024489027340944,0.8311578643014109,7.538466269041383,2.139485835371225,23.821799387982523,0.5509775094353544,7.575138432552487,281.4370475935086,23.821799387982523,0.10940887802013201,0.6496686581258659,0.3850728678796136,0.9963117174207395,0.10712952639471258,0.44136820319765835,0.473830879676456,0.4318285321971788,0.46773601800188785,Angry,407,407.mp3,Eyes Closed,Halsey,Eyes Closed,31.1,02:31,03:00,0.7875,0.5625
1.1654684034462444,1.171409084025372,0.2521990149117857,3.613874064941469,1.692218304263075,1.7802220505260056,0.4200836704556455,4.405385694394003,37.340868121284565,4.637811735365126,0.8744801720085027,0.10049669224928524,-0.04095398167406504,3.629732040516936,1.95,0.9747373707710145,0.03972898862044652,2.2746655442724224,13.800518701264693,4.910020241818224,1.176494857593331,0.21435715528967658,1.1528785759434892,8.899634105980475,3.001573447763135,1.4358687390516318,0.09007603956431186,1.7985990991133294,21.199998428595666,2.7722911154306513,3.940383700305075,0.06894453031013775,1.0479871569657357,0.15798937518272393,0.5060921296496189,0.46455426064511374,0.4685424170616374,0.4531445749069597,0.45653693967990583,Angry,37,37.mp3,Alarm,Anne-Marie,Alarm,44.14,02:41,03:23,0.8,0.75
0.7057142,1.5149860000000002,0.4634652,3.364622,1.28,0.9213559,0.5748279000000001,2.530446,17.25645,2.49,0.7709859,0.1353623,-0.06648091,1.877958,1.53,0.9195082,0.07119744,1.985411,7.529346,4.92,1.205581,0.3460412,0.8314315000000001,6.041023,4.35,1.265116,0.1357958999999999,1.322864,9.617824,9.179999,0.0,0.431039,0.0,0.443011,0.0,0.4312779,0.4382484,0.4176944,0.4219838999999999,Angry,966,966.mp3,Law,Yo Gotti,The Art of Hustle (Deluxe),56.16,03:23,04:17,0.575,0.45
0.9831070410344149,1.0223107757587293,-0.14488458391000414,2.3714462217106296,2.68474490471018,0.5239743136306835,0.607760478893072,11.656011547822994,186.04863776206406,0.5239743136306835,0.7950206423929783,0.06299609917429107,-0.35440025417070853,3.959295442555621,2.183910097707392,9.385178777244537,0.030769987658878884,5.164388501399298,57.05200102117581,16.73900139308372,1.703405888352194,0.1390814088641895,0.5027784896391037,8.907884128474471,5.88750618941171,2.1206802300935275,0.1021955377260293,14.793930164711522,423.14346169606165,7.754698372820344,1.7753693799096384,0.1461335000489952,0.8054608295799517,0.2789371464147909,0.45987156815341723,0.47358811348743446,0.48186767213645487,0.47527484969979517,0.41727848986671257,Sad,659,659.mp3,She Will Be Loved,Maroon 5,Songs About Jane,33.12,02:34,03:05,0.3875,0.375
0.5348276,0.9675336,0.9839648,6.105862,1.4,0.32,2.037017,17.86046,371.9773,0.32,1.022667,0.1547211,-0.1240216999999999,1.736206,2.81,1.755,0.0650541999999999,2.010648,12.43559,4.87,0.9441935,0.1944835,1.815399,11.20287,2.21,0.31,0.464277,12.73326,443.0989,0.31,2.355,0.2345623,0.36,0.4853497999999999,0.35,0.4646204,0.4623587,0.4219709,0.3954765999999999,Happy,376,376.mp3,Some Kind Of Drug,G-Eazy,When It's Dark Out,31.1,02:48,03:17,0.6,0.6625
1.3271886300460976,1.015704123428839,-0.06907802838284884,3.098914042264262,4.104679186751435,0.3227316984572973,1.0562283444449705,12.237015777828503,179.2867464671382,0.3227316984572973,1.0541389503423841,0.07121627069834781,0.1356824661848669,4.615343800563231,4.3440375602543035,1.167219618512432,0.025112799181491417,9.806932413795867,196.26169838047102,1.167219618512432,0.7534492692387503,0.16131976956617505,1.7603001728990217,11.152771049296605,1.6418535876583786,2.1419163641381784,0.17132000841931128,14.109246682746852,365.2221445890633,4.155865073685155,0.35510693774952184,0.3139871811845066,0.2693583735028689,0.5332949624655805,0.38,0.4667854877775088,0.4660257488101059,0.45523205248766435,0.4261023215187715,Calm/Peaceful,945,945.mp3,02 - Stressed Out,Twenty One Pilots,Blurryface,38.12,02:46,03:22,0.675,0.575
0.7341347182330602,1.1305688072850233,0.04552176290073621,2.3474518166289426,2.867615471840964,0.06529952061011254,1.2409633406354712,15.886930392661826,332.1631343278194,0.06529952061011254,0.656264792392414,0.0798222083918055,0.5470997880848406,4.404293645591783,1.542243495395378,2.6017779752676273,0.055303603861869235,3.706714330792768,26.350610011566047,10.717543016005491,0.9457009603891507,0.23373056084349958,0.7521158958911615,6.128275077998197,4.037172979013549,0.5013429941113964,0.26734205428116525,13.610328884738403,433.9395308047268,0.5013429941113964,5.259385443150623,0.21867045494334172,0.8180579646683785,0.40098556995998225,0.0634338200212522,0.42281446152377494,0.4744360235678101,0.4359507835957062,0.4145212372043856,Calm/Peaceful,192,192.mp3,Turn Down for What,DJ Snake,Ultimate... Hip-Hop,23.09,02:12,02:33,0.9375,0.5375
0.5598305,1.668141,0.139941,2.538944,1.47,0.32,1.013728,11.00909,158.17700000000002,0.32,0.8461539,0.1321668,-0.4907196,2.810846,10.33,11.01,0.04090871,3.05131,28.16525,20.59,0.9960606,0.3529071,0.6265662,6.869414999999999,3.07,4.746666,0.175532,4.596529,108.4005,9.86,5.2675,0.1424708999999999,10.535,0.2901454,10.535,0.4535800999999999,0.4705704,0.4493324999999999,0.4192960999999999,Angry,555,555.mp3,It Ain't Me,Kygo,It Ain't Me,24.09,03:13,03:35,0.7625,0.6875
0.8719565,1.624377,0.3492366,2.56408,2.31,0.41,1.185447,16.4798,329.9068,0.41,0.9120454,0.0944223,-0.7012116,3.165785,4.34,2.36,0.04933013,2.26586,16.782329999999998,9.42,1.53913,0.2497047999999999,1.075285,10.04622,4.82,11.82667,0.2356259,16.337989999999998,528.1418,19.96,0.0,0.1566178999999999,0.41,0.3148710999999999,0.42,0.4802301999999999,0.4582082,0.4539539999999999,0.4194194,Happy,650,650.mp3,I Don't,Mariah Carey,I Don't,40.14,03:28,04:06,0.6375,0.5375
0.846,1.093608,-0.04600053,2.305588,2.73,0.31,5.112457,19.81917,437.5308,0.31,0.9393333,0.09539941,-0.07179783,2.237169,3.71,23.25,0.03667717,10.76231,204.6996,23.25,0.5942221999999999,0.1807723,1.132432,8.25968,1.89,0.32,1.2327549999999998,13.22399,478.1382,0.32,0.3,2.181681,0.3,2.844425,0.32,0.4435914000000001,0.4582777,0.4369159000000001,0.4018691,Sad,263,263.mp3,Keep The Family Close,Drake,Views,30.11,03:51,04:19,0.4125,0.35
0.7284849,1.831379,-0.2511912,1.63189,2.4,0.35,1.629014,17.75711,357.4536,0.35,0.6336841999999999,0.1661385,-0.3206699,1.4958,2.97,15.95,0.09967868,4.484369,27.5881,30.62,0.7496666000000001,0.1308916,1.066107,10.89855,3.18,0.37,0.3408563,15.27574,494.1749,0.37,0.33,0.7578475,0.33,1.385604,0.32,0.4474014,0.4790232,0.4733876,0.4411395999999999,Sad,741,741.mp3,Hate U Love U,Olivia O'Brien,Hate U Love U,32.1,02:25,02:55,0.475,0.425
1.0081744450190016,0.937051610288999,-2.3102779310006953,9.979272314504186,5.315761065421775,0.0,0.5999744517102125,20.37538912167515,489.0329815539917,0.0,1.035023372640475,0.050162919403285045,-0.6016692242780473,6.411189446280359,4.113612598553573,4.862014507128223,0.031064073836520018,2.694872836782734,40.82444272041153,14.17270095203044,0.7952812605860369,0.09773259030357548,0.7711004575016537,13.987880240588353,1.8248843628668183,3.149596174681907,0.1042974215883666,24.891721938314756,1037.0360257549837,17.22053891758849,0.0,0.19297423366388666,0.0,0.3084260118363159,0.0,0.499541275756134,0.4525995899874776,0.5049713447099577,0.49760023209187204,Angry,886,886.mp3,Fairytale Of New York,The Pogues,The Ultimate Collection,72.21,01:29,02:39,0.525,0.725
